,Unnamed: 0,ciclo,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final,Asis,4P_60,id_anony
93395,7803,2,13535,PASANTIA,CGF-PLS13 ,10,2,2016,2,1,2016,0,0,0,0,0,[5],0.0,,es_635
93396,7804,2,13535,PASANTIA,CGF-PLS13 ,10,2,2016,2,0,0,0,0,0,0,0,[0],0.0,,es_1749
93397,7805,2,13535,PASANTIA,CGF-PLS13 ,10,2,2016,2,1,2016,0,0,0,0,0,[5],0.0,,es_1347
93991,8399,2,13802,LEGISLACION,CGF-PLS13 ,7,1,2016,2,1,2016,21,30,0,0,0,[5],1.0,,es_1054
93994,8402,2,13802,LEGISLACION,CGF-PLS13 ,7,1,2016,2,1,2016,16,25,0,0,0,[5],1.0,,es_1106
94003,8411,2,13802,LEGISLACION,CGF-PLS13 ,7,1,2016,2,0,0,0,0,0,0,0,[0],0.0,,es_1057
94018,8426,2,13802,LEGISLACION,CGF-PLS13 ,7,1,2016,2,1,2016,21,36,0,0,0,[5],1.0,,es_1047
94058,8466,2,13802,LEGISLACION,CGF-PLS13 ,7,1,2016,2,1,2016,15,31,0,0,0,[5],1.0,,es_1297
94065,8473,2,13802,LEGISLACION,CGF-PLS13 ,7,1,2016,2,1,2016,16,31,0,0,0,[5],1.0,,es_391
94079,8487,2,13802,LEGISLACION,CGF-PLS13 ,7,1,2016,2,0,0,0,0,0,0,0,[0],0.0,,es_1744
94131,8539,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,1,2016,17,4,8,0,0,[4],1.0,,es_255
94132,8540,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,1,2016,0,0,0,0,0,[4],1.0,,es_1054
94133,8541,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,1,2016,0,0,0,0,0,[4],1.0,,es_488
94134,8542,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,1,2016,21,13,6,0,0,[2],1.0,,es_1053
94135,8543,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,1,2016,15,23,8,0,0,[4],1.0,,es_1106
94136,8544,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,1,2016,21,21,8,0,0,[5],1.0,,es_1055
94141,8549,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,1,2016,16,22,9,0,0,[5],1.0,,es_824
94143,8551,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,1,2016,22,18,9,0,0,[4],1.0,,es_1153
94144,8552,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,1,2016,20,25,7,0,0,[5],1.0,,es_1521
94146,8554,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,0,0,0,0,0,0,0,[0],0.0,,es_2973
94147,8555,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,1,2016,21,25,9,0,0,[4],1.0,,es_1188
94150,8558,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,0,0,17,0,9,0,0,[0],1.0,,es_1432
94153,8561,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,1,2016,0,0,0,0,0,[4],1.0,,es_1047
94158,8566,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,1,2016,17,20,9,0,0,[4],1.0,,es_1393
94160,8568,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,1,2016,11,27,9,0,0,[5],1.0,,es_1394
94162,8570,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,1,2016,20,27,7,0,0,[5],1.0,,es_1897
94175,8583,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,1,2016,21,16,6,0,0,[2],1.0,,es_1297
94176,8584,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,0,0,0,0,0,0,0,[0],0.0,,es_635
94177,8585,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,1,2016,19,16,8,0,0,[4],1.0,,es_391
94187,8595,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,0,0,2,0,6,0,0,[0],0.0,,es_1744
94188,8596,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,1,2016,22,35,9,0,0,[5],1.0,,es_1749
94192,8600,2,13804,CONTABILIDAD Y FINANZAS,CGF-PLS13 ,7,1,2016,2,0,2016,16,14,7,0,0,[0],1.0,,es_1767
94224,8632,2,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2016,2,1,2016,0,0,0,0,0,[4],1.0,,es_1054
94225,8633,2,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2016,2,1,2016,12,25,9,0,0,[3],1.0,,es_1053
94226,8634,2,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2016,2,1,2016,0,0,0,0,0,[3],1.0,,es_414
94227,8635,2,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2016,2,1,2016,15,24,7,0,0,[3],1.0,,es_1106
94228,8636,2,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2016,2,1,2016,21,22,8,0,0,[5],1.0,,es_1055
94233,8641,2,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2016,2,1,2016,0,0,0,0,0,[3],1.0,,es_1153
94235,8643,2,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2016,2,1,2016,15,20,9,0,0,[3],1.0,,es_1057
94236,8644,2,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2016,2,1,2016,19,20,9,0,0,[5],1.0,,es_1521
94241,8649,2,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2016,2,1,2016,0,0,0,0,0,[4],1.0,,es_1047
94242,8650,2,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2016,2,1,2016,15,22,7,0,0,[3],1.0,,es_1212
94245,8653,2,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2016,2,1,2016,19,26,9,0,0,[4],1.0,,es_1393
94247,8655,2,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2016,2,1,2016,0,0,0,0,0,[4],1.0,,es_1394
94255,8663,2,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2016,2,1,2016,15,15,8,0,0,[3],1.0,,es_1297
94258,8666,2,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2016,2,1,2016,15,23,9,0,0,[4],1.0,,es_391
94260,8668,2,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2016,2,1,2016,0,0,0,0,0,[4],1.0,,es_2023
94261,8669,2,13806,SEGURIDAD EN EL TRABAJO,CGF-PLS13 ,9,1,2016,2,1,2016,14,24,9,0,0,[4],1.0,,es_1749
105200,6676,1,13512,GEODESIA GEOMETRICA,CGF-PLS13 ,6,1,2017,1,0,0,0,0,0,0,0,[0],0.0,,es_3363
105201,6677,1,13512,GEODESIA GEOMETRICA,CGF-PLS13 ,6,1,2017,1,0,0,0,0,2,0,0,[0],1.0,,es_1432
105202,6678,1,13512,GEODESIA GEOMETRICA,CGF-PLS13 ,6,1,2017,1,1,2017,20,14,10,0,0,[2],1.0,,es_1659
105203,6679,1,13512,GEODESIA GEOMETRICA,CGF-PLS13 ,6,1,2017,1,1,2017,18,14,10,0,0,[3],1.0,,es_2293
105204,6680,1,13512,GEODESIA GEOMETRICA,CGF-PLS13 ,6,1,2017,1,0,2017,8,17,10,0,0,[1],1.0,,es_1707
105205,6681,1,13512,GEODESIA GEOMETRICA,CGF-PLS13 ,6,1,2017,1,1,2017,17,18,10,0,0,[2],1.0,,es_2378
105206,6682,1,13512,GEODESIA GEOMETRICA,CGF-PLS13 ,6,1,2017,1,1,2017,16,24,10,0,0,[4],1.0,,es_2037
105207,6683,1,13512,GEODESIA GEOMETRICA,CGF-PLS13 ,6,1,2017,1,0,0,0,0,0,0,0,[0],0.0,,es_3364
105208,6684,1,13513,GEOGRAFIA HUMANA,CGF-PLS13 ,6,1,2017,1,1,2017,16,26,0,0,0,[4],1.0,,es_1153
105209,6685,1,13513,GEOGRAFIA HUMANA,CGF-PLS13 ,6,1,2017,1,1,2017,16,14,8,0,0,[2],1.0,,es_1558
105210,6686,1,13513,GEOGRAFIA HUMANA,CGF-PLS13 ,6,1,2017,1,1,2017,16,24,7,0,0,[5],1.0,,es_1571
105211,6687,1,13513,GEOGRAFIA HUMANA,CGF-PLS13 ,6,1,2017,1,1,2017,13,25,0,0,0,[2],1.0,,es_1394
105212,6688,1,13513,GEOGRAFIA HUMANA,CGF-PLS13 ,6,1,2017,1,1,2017,16,26,8,0,0,[4],1.0,,es_2305
105213,6689,1,13513,GEOGRAFIA HUMANA,CGF-PLS13 ,6,1,2017,1,1,2017,0,22,4,0,0,[4],1.0,,es_1297
105214,6690,1,13513,GEOGRAFIA HUMANA,CGF-PLS13 ,6,1,2017,1,1,2017,16,30,9,0,0,[5],1.0,,es_1744
105215,6691,1,13514,EDAFOLOGIA,CGF-PLS13 ,6,1,2017,1,1,2017,20,12,9,0,0,[4],1.0,,es_1432
105216,6692,1,13514,EDAFOLOGIA,CGF-PLS13 ,6,1,2017,1,1,2017,18,21,9,0,0,[3],1.0,,es_1558
105217,6693,1,13514,EDAFOLOGIA,CGF-PLS13 ,6,1,2017,1,1,2017,21,31,8,0,0,[5],1.0,,es_1212
105218,6694,1,13514,EDAFOLOGIA,CGF-PLS13 ,6,1,2017,1,1,2017,20,26,9,0,0,[5],1.0,,es_1571
105219,6695,1,13514,EDAFOLOGIA,CGF-PLS13 ,6,1,2017,1,1,2017,22,28,10,0,0,[5],1.0,,es_1393
105220,6696,1,13514,EDAFOLOGIA,CGF-PLS13 ,6,1,2017,1,1,2017,13,28,9,0,0,[5],1.0,,es_1297
105221,6697,1,13514,EDAFOLOGIA,CGF-PLS13 ,6,1,2017,1,1,2017,11,14,7,41,0,"[1, 4]",1.0,,es_1707
105222,6698,1,13514,EDAFOLOGIA,CGF-PLS13 ,6,1,2017,1,1,2017,21,18,8,0,0,[4],1.0,,es_2037
105223,6699,1,13514,EDAFOLOGIA,CGF-PLS13 ,6,1,2017,1,1,2017,14,18,8,0,0,[3],1.0,,es_2895
105224,6700,1,13515,HIDROLOGIA GENERAL E HIDRAULICA,CGF-PLS13 ,6,1,2017,1,0,0,0,6,0,0,0,[0],1.0,,es_3363
105225,6701,1,13515,HIDROLOGIA GENERAL E HIDRAULICA,CGF-PLS13 ,6,1,2017,1,0,0,4,0,0,0,0,[0],1.0,,es_1796
105226,6702,1,13515,HIDROLOGIA GENERAL E HIDRAULICA,CGF-PLS13 ,6,1,2017,1,0,0,3,0,0,0,0,[0],1.0,,es_2973
105227,6703,1,13515,HIDROLOGIA GENERAL E HIDRAULICA,CGF-PLS13 ,6,1,2017,1,1,2017,23,20,7,0,0,[5],1.0,,es_1659
105228,6704,1,13515,HIDROLOGIA GENERAL E HIDRAULICA,CGF-PLS13 ,6,1,2017,1,0,2017,12,15,7,0,0,[0],1.0,,es_2293
105229,6705,1,13515,HIDROLOGIA GENERAL E HIDRAULICA,CGF-PLS13 ,6,1,2017,1,0,2016,0,0,0,0,0,[0],1.0,,es_2005
105230,6706,1,13515,HIDROLOGIA GENERAL E HIDRAULICA,CGF-PLS13 ,6,1,2017,1,0,0,10,6,7,0,0,[0],1.0,,es_1707
105231,6707,1,13515,HIDROLOGIA GENERAL E HIDRAULICA,CGF-PLS13 ,6,1,2017,1,1,2017,9,17,7,0,0,[2],1.0,,es_2378
105232,6708,1,13515,HIDROLOGIA GENERAL E HIDRAULICA,CGF-PLS13 ,6,1,2017,1,1,2017,15,11,7,0,0,[2],1.0,,es_2037
105233,6709,1,13515,HIDROLOGIA GENERAL E HIDRAULICA,CGF-PLS13 ,6,1,2017,1,0,0,0,0,0,0,0,[0],1.0,,es_1735
105234,6710,1,13515,HIDROLOGIA GENERAL E HIDRAULICA,CGF-PLS13 ,6,1,2017,1,0,0,2,13,7,0,0,[0],1.0,,es_3364
105235,6711,1,13515,HIDROLOGIA GENERAL E HIDRAULICA,CGF-PLS13 ,6,1,2017,1,0,0,7,11,7,0,0,[0],1.0,,es_3365
105236,6712,1,13516,CARTOGRAFIA 2,CGF-PLS13 ,6,1,2017,1,1,2017,19,20,6,0,0,[4],1.0,,es_2293
105237,6713,1,13516,CARTOGRAFIA 2,CGF-PLS13 ,6,1,2017,1,0,0,10,12,0,0,0,[0],1.0,,es_1707
105238,6714,1,13516,CARTOGRAFIA 2,CGF-PLS13 ,6,1,2017,1,1,2017,16,21,6,0,0,[4],1.0,,es_2378
105239,6715,1,13516,CARTOGRAFIA 2,CGF-PLS13 ,6,1,2017,1,1,2017,14,24,6,0,0,[4],1.0,,es_2037
105240,6716,1,13522,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",CGF-PLS13 ,8,1,2017,1,1,2016,0,0,0,0,0,[4],1.0,,es_1053
105241,6717,1,13522,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",CGF-PLS13 ,8,1,2017,1,1,2017,5,19,6,0,0,[2],1.0,,es_3366
105242,6718,1,13522,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",CGF-PLS13 ,8,1,2017,1,1,2017,19,26,7,0,0,[5],1.0,,es_1521
105243,6719,1,13522,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",CGF-PLS13 ,8,1,2017,1,1,2017,6,21,6,0,0,[5],1.0,,es_1558
105244,6720,1,13522,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",CGF-PLS13 ,8,1,2017,1,1,2017,8,21,8,0,0,[2],1.0,,es_1047
105245,6721,1,13522,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",CGF-PLS13 ,8,1,2017,1,1,2017,14,26,10,0,0,[2],1.0,,es_1212
105246,6722,1,13522,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",CGF-PLS13 ,8,1,2017,1,1,2017,10,26,6,0,0,[4],1.0,,es_1571
105247,6723,1,13522,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",CGF-PLS13 ,8,1,2017,1,1,2017,5,31,8,0,0,[4],1.0,,es_1868
105248,6724,1,13522,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",CGF-PLS13 ,8,1,2017,1,1,2017,22,25,10,0,0,[5],1.0,,es_1393
105249,6725,1,13522,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",CGF-PLS13 ,8,1,2017,1,1,2017,24,20,10,0,0,[5],1.0,,es_1897
105250,6726,1,13522,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",CGF-PLS13 ,8,1,2017,1,1,2017,7,13,7,0,0,[3],1.0,,es_2023
105251,6727,1,13522,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",CGF-PLS13 ,8,1,2017,1,1,2017,20,26,7,0,0,[5],1.0,,es_1767
105252,6728,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,0,2017,13,12,8,0,0,[1],1.0,,es_3367
105253,6729,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,0,0,8,15,6,0,0,[0],1.0,,es_1048
105254,6730,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,0,0,3,16,7,0,0,[0],1.0,,es_3363
105255,6731,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,1,2017,8,16,8,0,0,[4],1.0,,es_1106
105256,6732,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,1,2017,10,13,8,0,0,[4],1.0,,es_1521
105257,6733,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,0,0,3,11,8,0,0,[0],1.0,,es_2123
105258,6734,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,1,2017,5,12,8,0,0,[3],1.0,,es_1558
105259,6735,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,1,2017,17,25,8,0,0,[4],1.0,,es_1212
105260,6736,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,1,2017,0,24,8,0,0,[4],1.0,,es_1571
105261,6737,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,1,2017,9,14,8,0,0,"[1, 3]",1.0,,es_1868
105262,6738,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,1,2017,15,22,8,0,0,[4],1.0,,es_1393
105263,6739,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,1,2017,0,20,8,0,0,[4],1.0,,es_1897
105264,6740,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,1,2017,14,13,8,0,0,[2],1.0,,es_1297
105265,6741,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,1,2017,16,25,8,0,0,[4],1.0,,es_2023
105266,6742,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,1,2017,9,14,8,0,0,[3],1.0,,es_2895
105267,6743,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,1,2017,17,14,8,0,0,[5],1.0,,es_1767
105268,6744,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,0,2017,7,11,7,0,0,[1],1.0,,es_3364
105269,6745,1,13523,INTRODUCCION A LA CIENCIA AMBIENTAL,CGF-PLS13 ,8,1,2017,1,1,2017,16,20,8,0,0,[3],1.0,,es_3365
105270,6746,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,0,0,0,0,0,0,0,[0],1.0,,es_3368
105271,6747,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,0,2017,7,20,8,0,0,[0],1.0,,es_3363
105272,6748,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,0,0,12,7,8,0,0,[0],1.0,,es_3369
105273,6749,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,1,2017,15,15,8,0,0,[3],1.0,,es_1106
105274,6750,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,1,2017,20,22,8,0,0,[5],1.0,,es_1521
105275,6751,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,0,0,4,7,8,0,0,[0],1.0,,es_2123
105276,6752,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,0,0,5,0,0,0,0,[0],1.0,,es_2973
105277,6753,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,1,2017,20,29,8,0,0,[5],1.0,,es_1432
105278,6754,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,1,2017,19,16,8,0,0,[2],1.0,,es_1212
105279,6755,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,1,2017,20,13,8,0,0,[3],1.0,,es_1571
105280,6756,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,1,2017,20,25,8,0,0,[4],1.0,,es_1393
105281,6757,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,1,2017,15,18,8,0,0,[5],1.0,,es_1897
105282,6758,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,1,2017,12,23,9,0,0,[3],1.0,,es_2305
105283,6759,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,1,2017,17,21,8,0,0,[3],1.0,,es_1297
105284,6760,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,0,2017,15,22,8,0,0,[0],1.0,,es_2005
105285,6761,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,1,2017,10,12,9,0,0,[3],1.0,,es_2895
105286,6762,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,0,2016,20,4,8,0,0,[0],1.0,,es_1767
105287,6763,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,0,0,6,11,8,0,0,[0],1.0,,es_3364
105288,6764,1,13524,GEOMORFOLOGIA,CGF-PLS13 ,8,1,2017,1,1,2017,17,26,8,0,0,[5],1.0,,es_3365
105289,6765,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2017,1,1,2017,22,30,8,0,0,[5],1.0,,es_488
105290,6766,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2017,1,1,2017,19,25,7,0,0,[4],1.0,,es_414
105291,6767,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2017,1,1,2017,15,19,7,0,0,[4],1.0,,es_1106
105292,6768,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2017,1,1,2017,13,18,7,0,0,[3],1.0,,es_1188
105293,6769,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2017,1,1,2017,19,27,7,0,0,[5],1.0,,es_1047
105294,6770,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2017,1,0,2017,14,21,7,0,0,[0],1.0,,es_1394
105295,6771,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2017,1,1,2017,11,27,7,0,0,[5],1.0,,es_1897
105296,6772,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2017,1,1,2017,17,27,7,0,0,[4],1.0,,es_391
105297,6773,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2017,1,1,2017,19,25,7,0,0,[4],1.0,,es_2023
105298,6774,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2017,1,1,2017,18,28,7,0,0,[5],1.0,,es_1749
105299,6775,1,13525,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,CGF-PLS13 ,8,1,2017,1,1,2017,16,18,7,0,0,[3],1.0,,es_1767
105300,6776,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2017,1,1,2017,15,23,8,0,0,[5],1.0,,es_1106
105301,6777,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2017,1,1,2016,0,0,0,0,0,[5],1.0,,es_1521
105302,6778,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2017,1,1,2017,15,31,10,0,0,[5],1.0,,es_1047
105303,6779,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2017,1,1,2017,16,0,8,0,0,[5],1.0,,es_1571
105304,6780,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2017,1,1,2017,14,27,10,0,0,[4],1.0,,es_1868
105305,6781,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2017,1,1,2017,14,28,10,0,0,[4],1.0,,es_1393
105306,6782,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2017,1,1,2017,18,33,10,0,0,[5],1.0,,es_1897
105307,6783,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2017,1,1,2017,16,23,8,0,0,[4],1.0,,es_2005
105308,6784,1,13526,SENSORES REMOTOS,CGF-PLS13 ,8,1,2017,1,1,2016,0,0,0,0,0,[5],1.0,,es_1767
105309,6785,1,13531,TOPOGRAFIA DE OBRA,CGF-PLS13 ,10,1,2017,1,1,2017,18,19,8,0,0,[2],1.0,,es_3370
105310,6786,1,13531,TOPOGRAFIA DE OBRA,CGF-PLS13 ,10,1,2017,1,1,2017,12,24,10,0,0,[3],1.0,,es_488
105311,6787,1,13531,TOPOGRAFIA DE OBRA,CGF-PLS13 ,10,1,2017,1,1,2017,15,22,10,0,0,[2],1.0,,es_414
105312,6788,1,13531,TOPOGRAFIA DE OBRA,CGF-PLS13 ,10,1,2017,1,1,2017,21,19,8,0,0,[4],1.0,,es_1188
105313,6789,1,13531,TOPOGRAFIA DE OBRA,CGF-PLS13 ,10,1,2017,1,1,2017,21,15,8,0,0,[2],1.0,,es_1047
105314,6790,1,13531,TOPOGRAFIA DE OBRA,CGF-PLS13 ,10,1,2017,1,1,2017,13,21,10,0,0,[2],1.0,,es_579
105315,6791,1,13531,TOPOGRAFIA DE OBRA,CGF-PLS13 ,10,1,2017,1,0,2017,19,16,8,0,0,[0],1.0,,es_1394
105316,6792,1,13531,TOPOGRAFIA DE OBRA,CGF-PLS13 ,10,1,2017,1,1,2017,18,17,8,0,0,[3],1.0,,es_635
105317,6793,1,13531,TOPOGRAFIA DE OBRA,CGF-PLS13 ,10,1,2017,1,1,2017,16,13,7,0,0,[3],1.0,,es_391
105318,6794,1,13531,TOPOGRAFIA DE OBRA,CGF-PLS13 ,10,1,2017,1,1,2017,20,26,8,0,0,[5],1.0,,es_1347
105319,6795,1,13532,AVALUO Y TASACION,CGF-PLS13 ,10,1,2017,1,0,0,0,0,0,0,0,[0],1.0,,es_1048
105320,6796,1,13532,AVALUO Y TASACION,CGF-PLS13 ,10,1,2017,1,1,2016,0,0,0,0,0,[4],1.0,,es_255
105321,6797,1,13532,AVALUO Y TASACION,CGF-PLS13 ,10,1,2017,1,1,2017,21,30,10,0,0,[5],1.0,,es_1054
105322,6798,1,13532,AVALUO Y TASACION,CGF-PLS13 ,10,1,2017,1,1,2017,17,29,0,0,0,[5],1.0,,es_488
105323,6799,1,13532,AVALUO Y TASACION,CGF-PLS13 ,10,1,2017,1,1,2017,19,29,10,0,0,[5],1.0,,es_1053
105324,6800,1,13532,AVALUO Y TASACION,CGF-PLS13 ,10,1,2017,1,1,2017,13,29,0,0,0,[4],1.0,,es_414
105325,6801,1,13532,AVALUO Y TASACION,CGF-PLS13 ,10,1,2017,1,1,2017,20,28,7,0,0,[5],1.0,,es_1106
105326,6802,1,13532,AVALUO Y TASACION,CGF-PLS13 ,10,1,2017,1,1,2017,18,32,10,0,0,[5],1.0,,es_1055
105327,6803,1,13532,AVALUO Y TASACION,CGF-PLS13 ,10,1,2017,1,1,2017,16,31,10,0,0,[5],1.0,,es_824
105328,6804,1,13532,AVALUO Y TASACION,CGF-PLS13 ,10,1,2017,1,0,0,0,0,0,0,0,[0],1.0,,es_1153
